Committee,Committee Type,Payee,Purpose of Expenditure,Description,Payment Method,Payment Date,Amount,File to State,Period Start,Period End,Election Year,Status,Data Source,Refiled Electronically,Street Address,City,State
A Sentinel Party - Willington,Party Committee,JOHN PATTON,FNDR(Expenses associated with holding a committee fundraiser),,Check,4/5/2012,22.5,7/3/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,TOLLAND TPK,WILLINGTON,CT                                                
A Sentinel Party - Willington,Party Committee,FEDERATED CHURCH,FNDR(Expenses associated with holding a committee fundraiser),LABOR DAY - BOOTH,Check,5/4/2012,25,7/3/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,TOLLAND TPK,WILLINGTON,CT                                                
A Sentinel Party - Willington,Party Committee,WILLINGTON HILL FIRE DEPT,FNDR(Expenses associated with holding a committee fundraiser),HAM & BEAN DINNER - HALL RENTAL,Check,3/10/2012,50,7/3/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,Old Farms Rd,WILLINGTON,CT                                                
A Sentinel Party - Willington,Party Committee,LENA BEEBE,FNDR(Expenses associated with holding a committee fundraiser),HAM & BEAN DINNER - DISB,Check,4/5/2012,31.4,7/3/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,246 Jared Sparks,WILLINGTON,Ct                                                
A Sentinel Party - Willington,Party Committee,PAT AMIDON,FNDR(Expenses associated with holding a committee fundraiser),HAM & BEAN DINNER - DISB.,Check,4/5/2012,300,7/3/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,,WILLINGTON,CT                                                
A Sentinel Party - Willington,Party Committee,PAT AMIDON,FNDR(Expenses associated with holding a committee fundraiser),DISB - POTATOE SALE,Check,5/2/2012,80,7/3/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,,WILLINGTON,CT                                                
A Sentinel Party - Willington,Party Committee,B. WALLETT,FNDR(Expenses associated with holding a committee fundraiser),DISB - POTATOE SALE,Check,5/27/2012,126.26,7/3/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,,WILLINGTON,CT                                                
A Sentinel Party - Willington,Party Committee,WILLINGTON DAY,FNDR(Expenses associated with holding a committee fundraiser),ADV FOR POTATOE SALE,Check,5/14/2012,10,7/3/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,,,
A Sentinel Party - Willington,Party Committee,FEDERATED CHURCH,FNDR(Expenses associated with holding a committee fundraiser),BOOTH RENTAL - POTATOE SALE,Check,4/14/2012,30,7/3/2012,4/1/2012,6/30/2012,,Original,Data Entry,NO,TOLLAND TPK,WILLINGTON,CT                                                
A&R COPE PAC,Political Action Committee,Senate Democrats Victory PAC,CNTRB(Contributions to another committee),,Check,6/27/2012,500,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,10 Frederick St,Hartford,CT                                                
A&R COPE PAC,Political Action Committee,Connecticut Democrats,ATT *(Fee for attending a fundraiser),Jefferson Jackson Bailey Dinner,Check,3/16/2012,3500,4/9/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,330 Main St,Hartford,CT                                                
AFSCME Council 4 OPC,Political Action Committee,DSCC- Non- Federal,CNTRB(Contributions to another committee),,Check,3/14/2012,3500,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,330 Main St,Hartford,CT                                                
AFSCME Council 4 OPC,Political Action Committee,Project Democracy PAC,CNTRB(Contributions to another committee),,Check,2/3/2012,200,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,39 Lilley Rd,West Hartford,CT                                                
AFSCME Council 4 OPC,Political Action Committee,House Democtrats Caucus Committee,CNTRB(Contributions to another committee),,Check,2/2/2012,500,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,1047 Farmington Ave,West Hartford,CT                                                
AFSCME Council 4 OPC,Political Action Committee,Thirty PAC,CNTRB(Contributions to another committee),,Check,2/2/2012,2000,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,PO Box 807,Marion,CT                                                
AFSCME Council 4 OPC,Political Action Committee,Working Families Campaign Committee,CNTRB(Contributions to another committee),,Check,3/22/2012,1875,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,30 Arbor St,Hartford,CT                                                
AFSCME Council 4 OPC,Political Action Committee,Working Families Campaign Committee,CNTRB(Contributions to another committee),,Check,7/12/2012,1875,8/9/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,30 Arbor St,Hartford,CT                                                
AFSCME Council 4 OPC,Political Action Committee,Senate Democtrats Victory PAC,CNTRB(Contributions to another committee),,Check,2/2/2012,500,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,2B Gillette Ct,Simsbury,CT                                                
AFSCME Council 4 OPC,Political Action Committee,Finch for Mayor,CNTRB(Contributions to another committee),,Check,1/25/2012,1500,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,70 Crown St,Bridgeport,CT                                                
AFSCME Council 4 OPC,Political Action Committee,Re-Elect Curwen/Paoletto,CNTRB(Contributions to another committee),,Check,1/25/2012,700,4/10/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,24 Sachem Trl,Westport,CT                                                
AFSCME Council 4 OPC,Political Action Committee,New Haven Democratic Town Committee,CNTRB(Contributions to another committee),,Check,6/6/2012,300,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,49 Livingston St,New Haven,CT                                                
AFSCME Council 4 OPC,Political Action Committee,New Haven Democratic Town Committee,CNTRB(Contributions to another committee),,Check,7/26/2012,65,8/9/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,49 Livingston St,New Haven,CT                                                
AFSCME Local 714 PAC,Political Action Committee,DEMPAC,CNTRB(),,Check,1/23/2012,200,4/3/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,38 ROOSEVELT ST,HAMDEN,CT                                                
AFSCME Local 714 PAC,Political Action Committee,30 PAC,CNTRB(),,Check,,200,4/3/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,PO Box 807,MARION,CT                                                
AFT Connecticut Political Committee,Political Action Committee,YES to WHS,CNTRB(Contributions to another committee),,Check,4/16/2012,1000,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,110 Liberty Hl E,Wethersfield,CT                                                
AFT Connecticut Political Committee,Political Action Committee,House Democrats Caucus Comm,CNTRB(Contributions to another committee),,Check,7/9/2012,2000,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,1047 Farmington Ave,West Haven,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Middletown Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/9/2012,1500,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,32 Snow Rdg S,Middletown,CT                                                
AFT Connecticut Political Committee,Political Action Committee,North Haven Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/23/2012,750,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,15 Fawn Rdg,North Haven,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Vernon Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/23/2012,500,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,345 Lake St,Vernon,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Democrats Electoral Majority PAC,CNTRB(Contributions to another committee),,Check,1/18/2012,1000,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,38 Roosevelt St,Hamden,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Democratic Electoral Majority PAC,CNTRB(Contributions to another committee),,Check,7/9/2012,1000,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,38 Roosevelt St,Hamden,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Democratic Senate Majority PAC,CNTRB(Contributions to another committee),,Check,1/31/2012,750,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,24 Kneeland Rd,New Haven,CT                                                
AFT Connecticut Political Committee,Political Action Committee,West Haven Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/9/2012,200,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,247 Washington Ave,West Haven,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Windsor  Democratic Town Committee,CNTRB(Contributions to another committee),,Check,3/22/2012,500,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,5 Kari Ct,Windsor,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Senate Democrats Victory PAC,CNTRB(Contributions to another committee),,Check,1/31/2012,750,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,2B Gillette Ct,Simsbury,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Democratic State Central Comm,CNTRB(Contributions to another committee),,Check,2/15/2012,2000,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,330 Main St Fl 3,Hartford,CT                                                
AFT Connecticut Political Committee,Political Action Committee,East Haven Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/23/2012,750,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,PO Box 120261,East Haven,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Senate Democrats Victory PAC,CNTRB(Contributions to another committee),,Check,7/9/2012,1250,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,949 Hopmeadow St Apt 3,Simsbury,CT                                                
AFT Connecticut Political Committee,Political Action Committee,CT Working Families Campaign Comm,CNTRB(Contributions to another committee),,Check,4/16/2012,7500,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,30 Arbor St Fl 2,Hartford,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Harwinton Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/23/2012,500,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,155 Woodchuck La,Harwinton,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Thirty PAC,CNTRB(Contributions to another committee),,Check,5/31/2012,2000,7/9/2012,4/1/2012,6/30/2012,,Original,eFILE,NO,PO Box 807,Marion,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Speaker's Leadership Committee PAC,CNTRB(Contributions to another committee),,Check,1/18/2012,1000,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,111 Apple Hl,Newington,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Speaker's Leadership Committee PAC,CNTRB(Contributions to another committee),,Check,7/9/2012,1000,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,111 Apple Hl,Newington,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Democratic Senate Majority PAC,CNTRB(Contributions to another committee),,Check,7/9/2012,1250,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,196 Crown St Unit 203,New Haven,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Plainville Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/23/2012,500,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,11 Strong Ct,Plainville,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Plymouth Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/23/2012,500,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,PO Box 116,Plymouth,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Bristol Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/23/2012,750,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,39 Ridgewood St,Bristol,CT                                                
AFT Connecticut Political Committee,Political Action Committee,West Hartford Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/23/2012,1500,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,PO Box 370562,West Hartford,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Norwich Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/23/2012,750,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,10 Carey Ln,Norwich,CT                                                
AFT Connecticut Political Committee,Political Action Committee,New Britain Democratic Town Comm,CNTRB(Contributions to another committee),,Check,1/9/2012,1500,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,PO Box 2112,New Britain,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Hartford Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/23/2012,1500,8/7/2012,7/1/2012,8/5/2012,,Amendment,eFILE,NO,79 Morris St Unit C,Hartford,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Democrats for New Leadership,CNTRB(Contributions to another committee),,Check,1/31/2012,750,4/3/2012,1/1/2012,3/31/2012,,Original,eFILE,NO,12 New City St,Essex,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Working Families PAC,CNTRB(Contributions to another committee),,Check,7/23/2012,2000,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,102 Guarino Dr,Middletown,CT                                                
AFT Connecticut Political Committee,Political Action Committee,People for Mikutel,CNTRB(Contributions to another committee),,Check,7/23/2012,500,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,152 Bethel Rd,Griswold,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Democrats for New Leadership,CNTRB(Contributions to another committee),,Check,7/9/2012,1250,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,67 Orchard Hill Dr,Wethersfield,CT                                                
AFT Connecticut Political Committee,Political Action Committee,Ledyard Democratic Town Comm,CNTRB(Contributions to another committee),,Check,7/23/2012,750,8/6/2012,7/1/2012,8/5/2012,,Original,eFILE,NO,PO Box 461,Ledyard,CT                                                
"American Association Of University Professors, Uconn Chapter",Political Action Committee,PETER NGUYEN,TRVL(Transportation and lodging costs),,Check,3/8/2012,17.76,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,1046 FARMINGTON AVE,WEST HARTFORD,CT                                                
"American Association Of University Professors, Uconn Chapter",Political Action Committee,AT & T CONFERENCE,OVHD(Overhead operating costs),TELEPHONE CONFERENCE CALL,Check,1/6/2012,82.53,4/9/2012,1/1/2012,3/31/2012,,Original,Data Entry,NO,PO BOX 8103,AURORA,IL                                                
